db,record_volume,query,iteration,time_in_seconds
mysql,128000,9-1,19,0.3343
mysql,128000,9-1,20,0.3614
mysql,128000,9-2,1,0.233
mysql,128000,9-2,2,0.2154
mysql,128000,9-2,3,0.239
mysql,128000,9-2,4,0.2366
mysql,128000,9-2,5,0.2303
mysql,128000,9-2,6,0.2701
mysql,128000,9-2,7,0.2356
mysql,128000,9-2,8,0.2535
mysql,128000,9-2,9,0.2402
mysql,128000,9-2,10,0.2378
mysql,128000,9-2,11,0.2282
mysql,128000,9-2,12,0.2429
mysql,128000,9-2,13,0.2567
mysql,128000,9-2,14,0.2414
mysql,128000,9-2,15,0.2311
mysql,128000,9-2,16,0.2373
mysql,128000,9-2,17,0.2482
mysql,128000,9-2,18,0.238
mysql,128000,9-2,19,0.2454
mysql,128000,9-2,20,0.2369
mysql,1024000,1-1,1,0.6617
mysql,1024000,1-1,2,0.656
mysql,1024000,1-1,3,0.6474
mysql,1024000,1-1,4,0.6565
mysql,1024000,1-1,5,0.6502
mysql,1024000,1-1,6,0.6391
mysql,1024000,1-1,7,0.6506
mysql,1024000,1-1,8,0.6563
mysql,1024000,1-1,9,0.6387
mysql,1024000,1-1,10,0.6429
mysql,1024000,1-1,11,0.647
mysql,1024000,1-1,12,0.6585
mysql,1024000,1-1,13,0.65
mysql,1024000,1-1,14,0.6411
mysql,1024000,1-1,15,0.6444
mysql,1024000,1-1,16,0.6361
mysql,1024000,1-1,17,0.6423
mysql,1024000,1-1,18,0.6473
mysql,1024000,1-1,19,0.6465
mysql,1024000,1-1,20,0.64
mysql,1024000,1-2,1,1.251
mysql,1024000,1-2,2,1.2627
mysql,1024000,1-2,3,1.2455
mysql,1024000,1-2,4,1.3037
mysql,1024000,1-2,5,1.2488
mysql,1024000,1-2,6,1.2649
mysql,1024000,1-2,7,1.2805
mysql,1024000,1-2,8,1.2816
mysql,1024000,1-2,9,1.3279
mysql,1024000,1-2,10,1.2721
mysql,1024000,1-2,11,1.3181
mysql,1024000,1-2,12,1.2716
mysql,1024000,1-2,13,1.251
mysql,1024000,1-2,14,1.3241
mysql,1024000,1-2,15,1.2476
mysql,1024000,1-2,16,1.2437
mysql,1024000,1-2,17,1.2489
mysql,1024000,1-2,18,1.2482
mysql,1024000,1-2,19,1.3371
mysql,1024000,1-2,20,1.239
mysql,1024000,1-3,1,0.0006
mysql,1024000,1-3,2,0.0005
mysql,1024000,1-3,3,0.001
mysql,1024000,1-3,4,0.0003
mysql,1024000,1-3,5,0.0005
mysql,1024000,1-3,6,0.0013
mysql,1024000,1-3,7,0.0005
mysql,1024000,1-3,8,0.001
mysql,1024000,1-3,9,0.0014
mysql,1024000,1-3,10,0.0005
mysql,1024000,1-3,11,0.0014
mysql,1024000,1-3,12,0.0005
mysql,1024000,1-3,13,0.0015
mysql,1024000,1-3,14,0.0003
mysql,1024000,1-3,15,0.0005
mysql,1024000,1-3,16,0.0005
mysql,1024000,1-3,17,0.0005
mysql,1024000,1-3,18,0.0014
mysql,1024000,1-3,19,0.0009
mysql,1024000,1-3,20,0.0008
mysql,1024000,1-4,1,1.5265
mysql,1024000,1-4,2,1.344
mysql,1024000,1-4,3,1.1883
mysql,1024000,1-4,4,1.2466
mysql,1024000,1-4,5,1.2676
mysql,1024000,1-4,6,1.2348
mysql,1024000,1-4,7,1.2281
mysql,1024000,1-4,8,1.2279
mysql,1024000,1-4,9,1.2759
mysql,1024000,1-4,10,1.269
mysql,1024000,1-4,11,1.2919
mysql,1024000,1-4,12,1.2504
mysql,1024000,1-4,13,1.2664
mysql,1024000,1-4,14,1.2657
mysql,1024000,1-4,15,1.2715
mysql,1024000,1-4,16,1.2741
mysql,1024000,1-4,17,1.2766
mysql,1024000,1-4,18,1.2346
mysql,1024000,1-4,19,1.2821
mysql,1024000,1-4,20,1.2753
mysql,1024000,10,1,6.4862
mysql,1024000,10,2,6.6053
mysql,1024000,10,3,5.1724
mysql,1024000,10,4,5.9842
mysql,1024000,10,5,6.8441
mysql,1024000,10,6,7.8514
mysql,1024000,10,7,7.6833
mysql,1024000,10,8,8.0505
mysql,1024000,10,9,8.0946
mysql,1024000,10,10,8.8578
mysql,1024000,10,11,7.8377
mysql,1024000,10,12,7.0106
mysql,1024000,10,13,7.9418
mysql,1024000,10,14,8.3238
mysql,1024000,10,15,9.9919
mysql,1024000,10,16,8.4813
mysql,1024000,10,17,7.8635
mysql,1024000,10,18,9.5269
mysql,1024000,10,19,8.2982
mysql,1024000,10,20,9.0862
mysql,1024000,11,1,4.752
mysql,1024000,11,2,6.0245
mysql,1024000,11,3,5.5423
mysql,1024000,11,4,6.9965
mysql,1024000,11,5,6.9408
mysql,1024000,11,6,6.6399
mysql,1024000,11,7,6.8011
mysql,1024000,11,8,7.1248
mysql,1024000,11,9,7.2639
mysql,1024000,11,10,7.1052
mysql,1024000,11,11,7.2647
mysql,1024000,11,12,6.9211
mysql,1024000,11,13,7.0082
mysql,1024000,11,14,7.5618
mysql,1024000,11,15,7.1752
mysql,1024000,11,16,7.0596
mysql,1024000,11,17,7.0819
mysql,1024000,11,18,6.9129
mysql,1024000,11,19,7.1714
mysql,1024000,11,20,7.3509
mysql,1024000,2-1,1,2.6892
mysql,1024000,2-1,2,1.9377
mysql,1024000,2-1,3,1.8859
mysql,1024000,2-1,4,1.8396
mysql,1024000,2-1,5,1.888
mysql,1024000,2-1,6,1.8494
mysql,1024000,2-1,7,1.8523
mysql,1024000,2-1,8,1.8681
mysql,1024000,2-1,9,1.86
mysql,1024000,2-1,10,1.8987
mysql,1024000,2-1,11,1.9114
mysql,1024000,2-1,12,1.874
mysql,1024000,2-1,13,1.8785
mysql,1024000,2-1,14,1.8892
mysql,1024000,2-1,15,1.9127
mysql,1024000,2-1,16,1.8588
mysql,1024000,2-1,17,1.8702
mysql,1024000,2-1,18,1.8856
mysql,1024000,2-1,19,1.8976
mysql,1024000,2-1,20,1.8761
mysql,1024000,2-2,1,1.9435
mysql,1024000,2-2,2,2.0027
mysql,1024000,2-2,3,1.9017
mysql,1024000,2-2,4,1.9602
mysql,1024000,2-2,5,1.9322
mysql,1024000,2-2,6,1.9023
mysql,1024000,2-2,7,1.9508
mysql,1024000,2-2,8,1.9274
mysql,1024000,2-2,9,1.946
mysql,1024000,2-2,10,1.92
mysql,1024000,2-2,11,1.8918
mysql,1024000,2-2,12,1.8772
mysql,1024000,2-2,13,1.9084
mysql,1024000,2-2,14,1.9145
mysql,1024000,2-2,15,1.9148
mysql,1024000,2-2,16,1.9205
mysql,1024000,2-2,17,1.8945
mysql,1024000,2-2,18,1.9016
mysql,1024000,2-2,19,1.9569
mysql,1024000,2-2,20,1.9225
mysql,1024000,3-1,1,-1
mysql,1024000,3-2,1,53.8537
mysql,1024000,3-2,2,51.3306
mysql,1024000,3-2,3,48.4453
mysql,1024000,3-2,4,47.2571
mysql,1024000,3-2,5,47.1235
mysql,1024000,3-2,6,40.497
mysql,1024000,3-2,7,47.3436
mysql,1024000,3-2,8,37.9628
mysql,1024000,3-2,9,47.0289
mysql,1024000,3-2,10,46.9954
mysql,1024000,3-2,11,47.4567
mysql,1024000,3-2,12,47.6495
mysql,1024000,3-2,13,47.6942
mysql,1024000,3-2,14,47.2917
mysql,1024000,3-2,15,47.193
mysql,1024000,3-2,16,47.4246
mysql,1024000,3-2,17,47.7663
mysql,1024000,3-2,18,42.9632
mysql,1024000,3-2,19,47.1351
mysql,1024000,3-2,20,47.5432
mysql,1024000,3-3,1,129.6251
mysql,1024000,3-3,2,127.5081
mysql,1024000,3-3,3,102.6019
mysql,1024000,3-3,4,128.2475
mysql,1024000,3-3,5,138.3141
mysql,1024000,3-3,6,139.571
mysql,1024000,3-3,7,133.8134
mysql,1024000,3-3,8,135.278
mysql,1024000,3-3,9,133.8523
mysql,1024000,3-3,10,134.9885
mysql,1024000,3-3,11,138.1529
mysql,1024000,3-3,12,135.5415
mysql,1024000,3-3,13,137.4312
mysql,1024000,3-3,14,130.4952
mysql,1024000,3-3,15,132.0832
mysql,1024000,3-3,16,130.1258
mysql,1024000,3-3,17,133.0988
mysql,1024000,3-3,18,136.2943
mysql,1024000,3-3,19,136.2257
mysql,1024000,3-3,20,125.8861
mysql,1024000,3-4,1,8.7049
mysql,1024000,3-4,2,7.9542
mysql,1024000,3-4,3,7.8429
mysql,1024000,3-4,4,7.9059
mysql,1024000,3-4,5,7.9488
mysql,1024000,3-4,6,7.994
mysql,1024000,3-4,7,7.9551
mysql,1024000,3-4,8,7.9332
mysql,1024000,3-4,9,7.875
mysql,1024000,3-4,10,7.8018
mysql,1024000,3-4,11,7.7789
mysql,1024000,3-4,12,7.8749
mysql,1024000,3-4,13,7.9019
mysql,1024000,3-4,14,7.8284
mysql,1024000,3-4,15,7.8328
mysql,1024000,3-4,16,7.8439
mysql,1024000,3-4,17,7.852
mysql,1024000,3-4,18,7.8779
mysql,1024000,3-4,19,7.9576
mysql,1024000,3-4,20,7.8591
mysql,1024000,4-1,1,-1
mysql,1024000,4-2,1,-1
mysql,1024000,5,1,51.7727
mysql,1024000,5,2,52.404
mysql,1024000,5,3,53.5024
mysql,1024000,5,4,53.0049
mysql,1024000,5,5,51.0128
mysql,1024000,5,6,48.0642
mysql,1024000,5,7,55.7841
mysql,1024000,5,8,52.2549
mysql,1024000,5,9,50.3674
mysql,1024000,5,10,52.5113
mysql,1024000,5,11,51.9661
mysql,1024000,5,12,52.5616
mysql,1024000,5,13,52.7629
mysql,1024000,5,14,52.5441
mysql,1024000,5,15,51.8553
mysql,1024000,5,16,49.7987
mysql,1024000,5,17,50.49
mysql,1024000,5,18,52.7812
mysql,1024000,5,19,52.0563
mysql,1024000,5,20,50.3014
mysql,1024000,6,1,121.3242
mysql,1024000,6,2,114.0556
mysql,1024000,6,3,112.3124
mysql,1024000,6,4,110.3042
mysql,1024000,6,5,108.4656
mysql,1024000,6,6,112.183
mysql,1024000,6,7,115.1756
mysql,1024000,6,8,112.4164
mysql,1024000,6,9,110.4737
mysql,1024000,6,10,108.3858
mysql,1024000,6,11,111.8068
mysql,1024000,6,12,110.4047
mysql,1024000,6,13,113.0556
mysql,1024000,6,14,116.9623
mysql,1024000,6,15,113.6561
mysql,1024000,6,16,111.1137
mysql,1024000,6,17,110.4129
mysql,1024000,6,18,107.5299
mysql,1024000,6,19,113.0555
mysql,1024000,6,20,109.0957
mysql,1024000,7,1,52.0245
mysql,1024000,7,2,43.8543
mysql,1024000,7,3,43.8083
mysql,1024000,7,4,42.5803
mysql,1024000,7,5,44.8088
mysql,1024000,7,6,45.3729
mysql,1024000,7,7,43.9059
mysql,1024000,7,8,43.1911
mysql,1024000,7,9,45.3209
mysql,1024000,7,10,43.7249
mysql,1024000,7,11,41.8474
mysql,1024000,7,12,45.0805
mysql,1024000,7,13,43.5569
mysql,1024000,7,14,42.9185
mysql,1024000,7,15,43.6868
mysql,1024000,7,16,45.5634
mysql,1024000,7,17,45.0447
mysql,1024000,7,18,45.2865
mysql,1024000,7,19,42.2841
mysql,1024000,7,20,42.3295
mysql,1024000,8,1,10.547
mysql,1024000,8,2,10.4459
mysql,1024000,8,3,10.4138
mysql,1024000,8,4,10.073
mysql,1024000,8,5,9.8617
mysql,1024000,8,6,10.2144
mysql,1024000,8,7,9.8604
mysql,1024000,8,8,10.254
mysql,1024000,8,9,9.7174
mysql,1024000,8,10,10.5039
mysql,1024000,8,11,9.7573
mysql,1024000,8,12,10.9003
mysql,1024000,8,13,9.8185
mysql,1024000,8,14,10.7509
mysql,1024000,8,15,11.0395
mysql,1024000,8,16,9.9361
mysql,1024000,8,17,10.4731
mysql,1024000,8,18,10.2001
mysql,1024000,8,19,10.0086
mysql,1024000,8,20,13.3592
mysql,1024000,9-1,1,3.4285
mysql,1024000,9-1,2,3.1638
mysql,1024000,9-1,3,3.2532
mysql,1024000,9-1,4,3.2562
mysql,1024000,9-1,5,3.1824
mysql,1024000,9-1,6,3.2225
mysql,1024000,9-1,7,3.2328
mysql,1024000,9-1,8,3.2093
mysql,1024000,9-1,9,3.3099
mysql,1024000,9-1,10,3.1788
mysql,1024000,9-1,11,3.254
mysql,1024000,9-1,12,3.2419
mysql,1024000,9-1,13,3.2772
mysql,1024000,9-1,14,3.2442
mysql,1024000,9-1,15,3.2718
mysql,1024000,9-1,16,3.1855
mysql,1024000,9-1,17,3.2103
mysql,1024000,9-1,18,3.2411
mysql,1024000,9-1,19,3.186
mysql,1024000,9-1,20,3.2667
mysql,1024000,9-2,1,1.9704
mysql,1024000,9-2,2,2.0388
mysql,1024000,9-2,3,2.0314
mysql,1024000,9-2,4,2.0079
mysql,1024000,9-2,5,2.028
mysql,1024000,9-2,6,2.0473
mysql,1024000,9-2,7,2.0451
mysql,1024000,9-2,8,2.07
mysql,1024000,9-2,9,2.0751
mysql,1024000,9-2,10,2.0031
mysql,1024000,9-2,11,1.9916
mysql,1024000,9-2,12,2.0551
mysql,1024000,9-2,13,2.036
mysql,1024000,9-2,14,2.0381
mysql,1024000,9-2,15,1.9084
mysql,1024000,9-2,16,2.0129
mysql,1024000,9-2,17,2.0104
mysql,1024000,9-2,18,1.9484
mysql,1024000,9-2,19,2.0376
mysql,1024000,9-2,20,2.0153
neo4j,1000,1-1,1,0.459
neo4j,1000,1-1,2,0.102
neo4j,1000,1-1,3,0.086
neo4j,1000,1-1,4,0.065
neo4j,1000,1-1,5,0.069
neo4j,1000,1-1,6,0.058
neo4j,1000,1-1,7,0.05
neo4j,1000,1-1,8,0.046
neo4j,1000,1-1,9,0.036
neo4j,1000,1-1,10,0.042
neo4j,1000,1-1,11,0.035
neo4j,1000,1-1,12,0.037
neo4j,1000,1-1,13,0.033
neo4j,1000,1-1,14,0.036
neo4j,1000,1-1,15,0.029
neo4j,1000,1-1,16,0.034
neo4j,1000,1-1,17,0.032
neo4j,1000,1-1,18,0.028
neo4j,1000,1-1,19,0.027
neo4j,1000,1-1,20,0.033
neo4j,1000,1-2,1,0.163
neo4j,1000,1-2,2,0.055
neo4j,1000,1-2,3,0.059
neo4j,1000,1-2,4,0.052
neo4j,1000,1-2,5,0.054
neo4j,1000,1-2,6,0.047
neo4j,1000,1-2,7,0.05
neo4j,1000,1-2,8,0.054
neo4j,1000,1-2,9,0.049
neo4j,1000,1-2,10,0.039
neo4j,1000,1-2,11,0.042
neo4j,1000,1-2,12,0.048
neo4j,1000,1-2,13,0.04
neo4j,1000,1-2,14,0.04
neo4j,1000,1-2,15,0.04
neo4j,1000,1-2,16,0.038
neo4j,1000,1-2,17,0.038
neo4j,1000,1-2,18,0.037
neo4j,1000,1-2,19,0.034
neo4j,1000,1-2,20,0.039
neo4j,1000,1-3,1,0.056
neo4j,1000,1-3,2,0.023
neo4j,1000,1-3,3,0.024
neo4j,1000,1-3,4,0.028
neo4j,1000,1-3,5,0.023
neo4j,1000,1-3,6,0.023
neo4j,1000,1-3,7,0.022
neo4j,1000,1-3,8,0.021
neo4j,1000,1-3,9,0.023
neo4j,1000,1-3,10,0.022
neo4j,1000,1-3,11,0.021
neo4j,1000,1-3,12,0.022
neo4j,1000,1-3,13,0.021
neo4j,1000,1-3,14,0.023
neo4j,1000,1-3,15,0.02
neo4j,1000,1-3,16,0.028
neo4j,1000,1-3,17,0.022
neo4j,1000,1-3,18,0.031
neo4j,1000,1-3,19,0.021
neo4j,1000,1-3,20,0.021
neo4j,1000,1-4,1,0.068
neo4j,1000,1-4,2,0.058
neo4j,1000,1-4,3,0.036
neo4j,1000,1-4,4,0.036
neo4j,1000,1-4,5,0.035
neo4j,1000,1-4,6,0.032
neo4j,1000,1-4,7,0.034
neo4j,1000,1-4,8,0.034
neo4j,1000,1-4,9,0.033
neo4j,1000,1-4,10,0.033
neo4j,1000,1-4,11,0.04
neo4j,1000,1-4,12,0.037
neo4j,1000,1-4,13,0.033
neo4j,1000,1-4,14,0.033
neo4j,1000,1-4,15,0.032
neo4j,1000,1-4,16,0.031
neo4j,1000,1-4,17,0.032
neo4j,1000,1-4,18,0.038
neo4j,1000,1-4,19,0.033
neo4j,1000,1-4,20,0.033
neo4j,1000,10,1,0.19
neo4j,1000,10,2,0.053
neo4j,1000,10,3,0.046
neo4j,1000,10,4,0.056
neo4j,1000,10,5,0.045
neo4j,1000,10,6,0.053
neo4j,1000,10,7,0.038
neo4j,1000,10,8,0.04
neo4j,1000,10,9,0.033
neo4j,1000,10,10,0.032
neo4j,1000,10,11,0.037
neo4j,1000,10,12,0.032
neo4j,1000,10,13,0.033
neo4j,1000,10,14,0.033
neo4j,1000,10,15,0.033
neo4j,1000,10,16,0.033
neo4j,1000,10,17,0.032
neo4j,1000,10,18,0.034
neo4j,1000,10,19,0.032
neo4j,1000,10,20,0.031
neo4j,1000,11,1,0.053
neo4j,1000,11,2,0.028
neo4j,1000,11,3,0.026
neo4j,1000,11,4,0.026
neo4j,1000,11,5,0.024
neo4j,1000,11,6,0.025
neo4j,1000,11,7,0.025
neo4j,1000,11,8,0.025
neo4j,1000,11,9,0.024
neo4j,1000,11,10,0.025
neo4j,1000,11,11,0.024
neo4j,1000,11,12,0.025
neo4j,1000,11,13,0.024
neo4j,1000,11,14,0.03
neo4j,1000,11,15,0.024
neo4j,1000,11,16,0.024
neo4j,1000,11,17,0.023
neo4j,1000,11,18,0.024
neo4j,1000,11,19,0.023
neo4j,1000,11,20,0.023
neo4j,1000,2-1,1,0.022
neo4j,1000,2-1,2,0.013
neo4j,1000,2-1,3,0.014
neo4j,1000,2-1,4,0.014
neo4j,1000,2-1,5,0.022
neo4j,1000,2-1,6,0.013
neo4j,1000,2-1,7,0.014
neo4j,1000,2-1,8,0.014
neo4j,1000,2-1,9,0.015
neo4j,1000,2-1,10,0.014
neo4j,1000,2-1,11,0.014
neo4j,1000,2-1,12,0.022
neo4j,1000,2-1,13,0.014
neo4j,1000,2-1,14,0.014
neo4j,1000,2-1,15,0.014
neo4j,1000,2-1,16,0.014
neo4j,1000,2-1,17,0.014
neo4j,1000,2-1,18,0.013
neo4j,1000,2-1,19,0.013
neo4j,1000,2-1,20,0.014
neo4j,1000,2-2,1,0.022
neo4j,1000,2-2,2,0.017
neo4j,1000,2-2,3,0.017
neo4j,1000,2-2,4,0.018
neo4j,1000,2-2,5,0.016
neo4j,1000,2-2,6,0.017
neo4j,1000,2-2,7,0.016
neo4j,1000,2-2,8,0.017
neo4j,1000,2-2,9,0.017
neo4j,1000,2-2,10,0.026
neo4j,1000,2-2,11,0.016
neo4j,1000,2-2,12,0.018
neo4j,1000,2-2,13,0.018
neo4j,1000,2-2,14,0.019
neo4j,1000,2-2,15,0.016
neo4j,1000,2-2,16,0.017
neo4j,1000,2-2,17,0.018
neo4j,1000,2-2,18,0.017
neo4j,1000,2-2,19,0.018
neo4j,1000,2-2,20,0.025
neo4j,1000,3-1,1,28.806
neo4j,1000,3-1,2,28.418
neo4j,1000,3-1,3,28.337
neo4j,1000,3-1,4,28.571
neo4j,1000,3-1,5,28.366
neo4j,1000,3-1,6,28.618
neo4j,1000,3-1,7,28.441
neo4j,1000,3-1,8,29.086
neo4j,1000,3-1,9,28.908
neo4j,1000,3-1,10,28.446
neo4j,1000,3-1,11,28.826
neo4j,1000,3-1,12,29.102
neo4j,1000,3-1,13,28.449
neo4j,1000,3-1,14,28.079
neo4j,1000,3-1,15,
neo4j,1000,3-1,16,28.455
neo4j,1000,3-1,17,28.491
neo4j,1000,3-1,18,27.834
neo4j,1000,3-1,19,28.323
neo4j,1000,3-1,20,28.486
neo4j,1000,3-2,1,0.078
neo4j,1000,3-2,2,0.046
neo4j,1000,3-2,3,0.041
neo4j,1000,3-2,4,0.045
neo4j,1000,3-2,5,0.053
neo4j,1000,3-2,6,0.042
neo4j,1000,3-2,7,0.043
neo4j,1000,3-2,8,0.043
neo4j,1000,3-2,9,0.053
neo4j,1000,3-2,10,0.04
neo4j,1000,3-2,11,0.047
neo4j,1000,3-2,12,0.048
neo4j,1000,3-2,13,0.058
neo4j,1000,3-2,14,0.039
neo4j,1000,3-2,15,0.05
neo4j,1000,3-2,16,0.042
neo4j,1000,3-2,17,0.053
neo4j,1000,3-2,18,0.046
neo4j,1000,3-2,19,0.043
neo4j,1000,3-2,20,0.042
neo4j,1000,3-3,1,0.241
neo4j,1000,3-3,2,0.201
neo4j,1000,3-3,3,0.194
neo4j,1000,3-3,4,0.196
neo4j,1000,3-3,5,0.209
neo4j,1000,3-3,6,0.196
neo4j,1000,3-3,7,0.193
neo4j,1000,3-3,8,0.194
neo4j,1000,3-3,9,0.19
neo4j,1000,3-3,10,0.187
neo4j,1000,3-3,11,0.187
neo4j,1000,3-3,12,0.226
neo4j,1000,3-3,13,0.191
neo4j,1000,3-3,14,0.186
neo4j,1000,3-3,15,0.204
neo4j,1000,3-3,16,0.188
neo4j,1000,3-3,17,0.185
neo4j,1000,3-3,18,0.182
neo4j,1000,3-3,19,0.184
neo4j,1000,3-3,20,0.194
neo4j,1000,3-4,1,0.051
neo4j,1000,3-4,2,0.039
neo4j,1000,3-4,3,0.033
neo4j,1000,3-4,4,0.032
neo4j,1000,3-4,5,0.034
neo4j,1000,3-4,6,0.032
neo4j,1000,3-4,7,0.031
neo4j,1000,3-4,8,0.032
neo4j,1000,3-4,9,0.031
neo4j,1000,3-4,10,0.032
neo4j,1000,3-4,11,0.032
neo4j,1000,3-4,12,0.031
neo4j,1000,3-4,13,0.031
neo4j,1000,3-4,14,0.032
neo4j,1000,3-4,15,0.033
neo4j,1000,3-4,16,0.031
neo4j,1000,3-4,17,0.031
neo4j,1000,3-4,18,0.032
neo4j,1000,3-4,19,0.031
neo4j,1000,3-4,20,0.035
neo4j,1000,4-1,1,5.048
neo4j,1000,4-1,2,5.121
neo4j,1000,4-1,3,4.949
neo4j,1000,4-1,4,4.869
neo4j,1000,4-1,5,4.857
neo4j,1000,4-1,6,4.955
neo4j,1000,4-1,7,4.542
neo4j,1000,4-1,8,4.446
neo4j,1000,4-1,9,4.441
neo4j,1000,4-1,10,4.757
neo4j,1000,4-1,11,4.782
neo4j,1000,4-1,12,4.596
neo4j,1000,4-1,13,4.918
neo4j,1000,4-1,14,4.817
neo4j,1000,4-1,15,4.798
neo4j,1000,4-1,16,4.878
neo4j,1000,4-1,17,4.493
neo4j,1000,4-1,18,4.467
neo4j,1000,4-1,19,4.483
neo4j,1000,4-1,20,4.435
neo4j,1000,4-2,1,0.068
neo4j,1000,4-2,2,0.028
neo4j,1000,4-2,3,0.026
neo4j,1000,4-2,4,0.025
neo4j,1000,4-2,5,0.025
neo4j,1000,4-2,6,0.027
neo4j,1000,4-2,7,0.025
neo4j,1000,4-2,8,0.024
neo4j,1000,4-2,9,0.025
neo4j,1000,4-2,10,0.025
neo4j,1000,4-2,11,0.026
neo4j,1000,4-2,12,0.035
neo4j,1000,4-2,13,0.028
neo4j,1000,4-2,14,0.025
neo4j,1000,4-2,15,0.025
neo4j,1000,4-2,16,0.027
neo4j,1000,4-2,17,0.032
neo4j,1000,4-2,18,0.024
neo4j,1000,4-2,19,0.024
neo4j,1000,4-2,20,0.024
neo4j,1000,5,1,0.085
neo4j,1000,5,2,0.046
neo4j,1000,5,3,0.04
neo4j,1000,5,4,0.041
neo4j,1000,5,5,0.04
neo4j,1000,5,6,0.04
neo4j,1000,5,7,0.04
neo4j,1000,5,8,0.04
neo4j,1000,5,9,0.039
neo4j,1000,5,10,0.038
neo4j,1000,5,11,0.04
neo4j,1000,5,12,0.039
neo4j,1000,5,13,0.039
neo4j,1000,5,14,0.047
neo4j,1000,5,15,0.04
neo4j,1000,5,16,0.041
neo4j,1000,5,17,0.04
neo4j,1000,5,18,0.04
neo4j,1000,5,19,0.039
neo4j,1000,5,20,0.039
neo4j,1000,6,1,0.131
neo4j,1000,6,2,0.086
neo4j,1000,6,3,0.084
neo4j,1000,6,4,0.083
neo4j,1000,6,5,0.091
neo4j,1000,6,6,0.104
neo4j,1000,6,7,0.078
neo4j,1000,6,8,0.084
neo4j,1000,6,9,0.076
neo4j,1000,6,10,0.083
neo4j,1000,6,11,0.075
neo4j,1000,6,12,0.088
neo4j,1000,6,13,0.079
neo4j,1000,6,14,0.072
neo4j,1000,6,15,0.073
neo4j,1000,6,16,0.071
neo4j,1000,6,17,0.074
neo4j,1000,6,18,0.07
neo4j,1000,6,19,0.069
neo4j,1000,6,20,0.071
neo4j,1000,7,1,0.296
neo4j,1000,7,2,0.279
neo4j,1000,7,3,0.285
neo4j,1000,7,4,0.277
neo4j,1000,7,5,0.273
neo4j,1000,7,6,0.275
neo4j,1000,7,7,0.332
neo4j,1000,7,8,0.337
neo4j,1000,7,9,0.331
neo4j,1000,7,10,0.33
neo4j,1000,7,11,0.299
neo4j,1000,7,12,0.305
neo4j,1000,7,13,0.332
neo4j,1000,7,14,0.336
neo4j,1000,7,15,0.333
neo4j,1000,7,16,0.331
neo4j,1000,7,17,0.333
neo4j,1000,7,18,0.34
neo4j,1000,7,19,0.357
neo4j,1000,7,20,0.349
neo4j,1000,8,1,0.094
neo4j,1000,8,2,0.057
neo4j,1000,8,3,0.049
neo4j,1000,8,4,0.044
neo4j,1000,8,5,0.048
neo4j,1000,8,6,0.057
neo4j,1000,8,7,0.043
neo4j,1000,8,8,0.037
neo4j,1000,8,9,0.042
neo4j,1000,8,10,0.041
neo4j,1000,8,11,0.047
neo4j,1000,8,12,0.045
neo4j,1000,8,13,0.045
neo4j,1000,8,14,0.043
neo4j,1000,8,15,0.032
neo4j,1000,8,16,0.047
neo4j,1000,8,17,0.038
neo4j,1000,8,18,0.039
neo4j,1000,8,19,0.042
neo4j,1000,8,20,0.039
neo4j,1000,9-1,1,0.019
neo4j,1000,9-1,2,0.013
neo4j,1000,9-1,3,0.016
neo4j,1000,9-1,4,0.012
neo4j,1000,9-1,5,0.015
neo4j,1000,9-1,6,0.013
neo4j,1000,9-1,7,0.015
neo4j,1000,9-1,8,0.013
neo4j,1000,9-1,9,0.015
neo4j,1000,9-1,10,0.012
neo4j,1000,9-1,11,0.014
neo4j,1000,9-1,12,0.021
neo4j,1000,9-1,13,0.013
neo4j,1000,9-1,14,0.013
neo4j,1000,9-1,15,0.013
neo4j,1000,9-1,16,0.013
neo4j,1000,9-1,17,0.013
neo4j,1000,9-1,18,0.012
neo4j,1000,9-1,19,0.013
neo4j,1000,9-1,20,0.011
neo4j,1000,9-2,1,0.012
neo4j,1000,9-2,2,0.012
neo4j,1000,9-2,3,0.013
neo4j,1000,9-2,4,0.012
neo4j,1000,9-2,5,0.011
neo4j,1000,9-2,6,0.011
neo4j,1000,9-2,7,0.012
neo4j,1000,9-2,8,0.011
neo4j,1000,9-2,9,0.011
neo4j,1000,9-2,10,0.011
neo4j,1000,9-2,11,0.011
neo4j,1000,9-2,12,0.012
neo4j,1000,9-2,13,0.012
neo4j,1000,9-2,14,0.011
neo4j,1000,9-2,15,0.012
neo4j,1000,9-2,16,0.012
neo4j,1000,9-2,17,0.011
neo4j,1000,9-2,18,0.011
neo4j,1000,9-2,19,0.011
neo4j,1000,9-2,20,0.011
neo4j,4000,1-1,1,0.036
neo4j,4000,1-1,2,0.034
neo4j,4000,1-1,3,0.038
neo4j,4000,1-1,4,0.035
neo4j,4000,1-1,5,0.039
neo4j,4000,1-1,6,0.029
neo4j,4000,1-1,7,0.035
neo4j,4000,1-1,8,0.027
neo4j,4000,1-1,9,0.027
neo4j,4000,1-1,10,0.036
neo4j,4000,1-1,11,0.031
neo4j,4000,1-1,12,0.032
neo4j,4000,1-1,13,0.034
neo4j,4000,1-1,14,0.025
neo4j,4000,1-1,15,0.038
neo4j,4000,1-1,16,0.033
neo4j,4000,1-1,17,0.037
neo4j,4000,1-1,18,0.034
neo4j,4000,1-1,19,0.036
neo4j,4000,1-1,20,0.033
neo4j,4000,1-2,1,0.053
